customer_id,customer_name,email,city,country,signup_date,acquisition_channel
CUST_02828,Josette Marchand,piresaurelie@example.net,Pineau-les-Bains,France,2023-03-18,Email
CUST_02829,Lucy-Sabine Baron,clemencebourgeois@example.org,Lopez,France,2023-10-07,Email
CUST_02830,Léon de la Pereira,perretetienne@example.org,Bodin,France,2023-06-21,Google Ads
CUST_02831,Juliette Traore de la Hubert,noelanais@example.org,Briand-les-Bains,France,2024-03-26,Referral
CUST_02832,Sylvie Carlier,susannegarcia@example.net,Rodrigues,France,2024-03-28,Facebook
CUST_02833,Véronique Couturier,urolland@example.net,Merle,France,2022-03-21,Email
CUST_02834,Gilles Torres-Legrand,charleslorraine@example.org,Hamel-sur-Mer,France,2023-12-14,Google Ads
CUST_02835,Augustin Coste-Rousseau,marie47@example.net,Laroche-la-Forêt,France,2024-10-02,Referral
CUST_02836,Nathalie Gros,tpinto@example.net,Guichard,France,2022-04-09,Organic
CUST_02837,Lorraine Martin-Marty,cohenpatricia@example.net,Renault,France,2022-05-09,Facebook
CUST_02838,Océane-Luce Evrard,mariannedumas@example.org,Boucher,France,2024-08-06,Referral
CUST_02839,Grégoire Le Gomez,christinehamon@example.com,Sainte Nathalie-les-Bains,France,2022-04-14,Organic
CUST_02840,Aurélie Barthelemy,charlesalexandria@example.org,Dupuy,France,2024-10-18,Facebook
CUST_02841,Théodore Moreau,rouxlaetitia@example.com,Saint Yvesboeuf,France,2023-07-19,Organic
CUST_02842,Christine Salmon,margaudvasseur@example.com,Saint Antoine,France,2024-12-19,Organic
CUST_02843,Isabelle Leroux,augustedupont@example.com,Colas-sur-Hardy,France,2023-05-29,Email
CUST_02844,Philippe-Charles Sauvage,guyonchantal@example.com,Albert,France,2024-11-30,Facebook
CUST_02845,Jules Gillet,marc32@example.org,Schmitt-les-Bains,France,2024-10-05,Organic
CUST_02846,Lorraine Chrétien,marcelle95@example.com,Valette,France,2023-06-16,Facebook
CUST_02847,Hugues Poulain,wbonnet@example.net,Saint Denise,France,2022-12-03,Email
CUST_02848,Christophe Le Lecoq,edithrossi@example.net,Baron,France,2023-02-01,Referral
CUST_02849,Frédérique Baudry de Vallet,lenoirhortense@example.net,Pires,France,2022-10-25,Organic
CUST_02850,Alice Petitjean,amelie66@example.org,Allaindan,France,2024-02-05,Email
CUST_02851,Hugues Clerc,uollivier@example.com,Gérarddan,France,2024-03-10,Organic
CUST_02852,Lucy Peron,tmartel@example.org,Blondel,France,2024-01-09,Organic
CUST_02853,Émile Besson de la Breton,thomaszacharie@example.com,Morin-sur-Mer,France,2023-09-05,Google Ads
CUST_02854,Hugues Pelletier,andree83@example.net,Guillet-les-Bains,France,2024-12-03,Referral
CUST_02855,Monique-Brigitte Pascal,reynaudmadeleine@example.net,Michaud-la-Forêt,France,2024-04-18,Email
CUST_02856,Marianne Vasseur,susanne84@example.org,Pineau-sur-Clément,France,2024-11-09,Email
CUST_02857,Éric Joseph,marioncharles@example.com,Saint Clémence-sur-Mer,France,2022-09-06,Email
CUST_02858,Élodie Weber,legerstephane@example.net,Saint Julien,France,2023-12-12,Email
CUST_02859,Gabrielle Guichard-Vidal,udidier@example.net,Sainte Franck,France,2023-01-31,Google Ads
CUST_02860,Alexandrie Carre,odumont@example.org,Boulanger-sur-Mer,France,2024-11-20,Organic
CUST_02861,Inès Descamps,zmercier@example.net,Blanchetdan,France,2024-06-07,Referral
CUST_02862,Noël Monnier,ribeirosusanne@example.net,Hamon,France,2022-08-29,Organic
CUST_02863,Frédérique Guyon,perrierzacharie@example.org,Sainte LaetitiaBourg,France,2022-12-03,Google Ads
CUST_02864,Alfred Maurice de Rousseau,antoinette29@example.net,Deschampsdan,France,2024-10-14,Referral
CUST_02865,Grégoire de Chartier,richard09@example.net,Gilletboeuf,France,2023-09-02,Email
CUST_02866,Théodore Chartier,galletsuzanne@example.org,Collin,France,2022-07-06,Referral
CUST_02867,Gilbert Pottier,cecile47@example.com,Moulin-la-Forêt,France,2022-08-22,Email
CUST_02868,Joséphine Bègue-Olivier,acamus@example.com,ReynaudBourg,France,2024-01-14,Referral
CUST_02869,Jeanne Fontaine,yrodriguez@example.com,Paulboeuf,France,2022-10-12,Referral
CUST_02870,Daniel Boyer,da-silvamarc@example.org,Payet,France,2023-04-13,Facebook
CUST_02871,Henri Blot,gguillou@example.org,Sainte Camille,France,2024-09-16,Referral
CUST_02872,Emmanuel Pons,ceciledias@example.net,Barbe,France,2023-08-18,Referral
CUST_02873,Augustin Poirier,lucy99@example.org,Gimenez,France,2024-08-06,Organic
CUST_02874,Michel Parent,luce93@example.org,Sainte Noël,France,2024-10-18,Facebook
CUST_02875,Guy du Delattre,claudefaure@example.com,BouvetVille,France,2024-09-04,Organic
CUST_02876,Éric Bernier-Besson,jeanmarty@example.org,Bourgeois,France,2022-09-03,Organic
CUST_02877,Guillaume Bourgeois,matthieumasse@example.net,Sainte Josette,France,2024-08-01,Organic
CUST_02878,Maggie Gautier-Barthelemy,marcelhebert@example.org,Pascal,France,2023-09-23,Referral
CUST_02879,Luc Toussaint,denise97@example.net,BonnetBourg,France,2022-01-13,Facebook
CUST_02880,Henri-Patrick Auger,clemence45@example.com,Berthelot,France,2022-12-08,Referral
CUST_02881,Richard Carlier de la Rémy,zgosselin@example.com,Merlenec,France,2022-10-26,Google Ads
CUST_02882,Paul Gallet,vbouvier@example.org,Le Gall,France,2023-06-06,Organic
CUST_02883,Sébastien Chartier,bigotpatrick@example.com,Alexandre-les-Bains,France,2023-05-28,Facebook
CUST_02884,Éric Lévêque,daniellelesage@example.com,Fabre-sur-Bonnet,France,2022-04-06,Organic
CUST_02885,Lucy Lebreton,thibaut46@example.com,Sainte Françoise,France,2023-06-17,Facebook
CUST_02886,Zacharie Raymond,egautier@example.net,Olivier-sur-Mer,France,2022-09-18,Email
CUST_02887,Alexandrie Delattre,lefevrealexandria@example.org,Marie,France,2024-02-01,Facebook
CUST_02888,Antoinette Peron-Bourgeois,brigitteleroy@example.com,Sainte Laurence,France,2022-04-19,Google Ads
CUST_02889,Philippine-Pauline Garcia,monniermadeleine@example.org,Pages,France,2024-03-29,Google Ads
CUST_02890,Adrienne Teixeira,wverdier@example.org,Larochedan,France,2024-11-05,Organic
CUST_02891,Mathilde Bertin,jnicolas@example.net,Saint Émilie,France,2023-01-04,Email
CUST_02892,Gilbert Durand,benjamin32@example.com,Rolland,France,2024-11-17,Google Ads
CUST_02893,Susanne Hoarau,martinferreira@example.net,Hervé,France,2024-11-10,Facebook
CUST_02894,Claire Fouquet,pauline08@example.net,Marchal-les-Bains,France,2024-08-08,Google Ads
CUST_02895,Astrid Maillet du Delaunay,arnauderocher@example.net,Sainte RenéeVille,France,2024-02-09,Organic
CUST_02896,François Grégoire,qmorel@example.com,Dufournec,France,2024-04-25,Email
CUST_02897,Henri Grenier de la Ferreira,bertrand31@example.com,Duprédan,France,2024-08-18,Facebook
CUST_02898,Marc De Sousa-Fournier,noemiparent@example.com,Sainte Luce,France,2023-01-12,Referral
CUST_02899,Alex Allard Le Collin,leducrichard@example.org,Guillot,France,2023-12-10,Organic
CUST_02900,Richard Gay,micheleparis@example.com,Saint Valérie-la-Forêt,France,2023-08-20,Organic
CUST_02901,Lucie de la Chevallier,hpereira@example.net,Gilles,France,2024-01-14,Facebook
CUST_02902,Guillaume Charles,alexandre74@example.com,Delaunaydan,France,2023-09-20,Referral
CUST_02903,Noémi-Clémence Leblanc,robert16@example.org,Morel-sur-Blanc,France,2024-06-07,Email
CUST_02904,Honoré Rousset,penelope52@example.org,Sainte Margot,France,2022-09-22,Google Ads
CUST_02905,Louis Bailly Le Torres,sgilles@example.com,Hoareau,France,2024-02-21,Email
CUST_02906,Alphonse Antoine,lorraine81@example.net,Meyer-sur-Jacob,France,2024-05-27,Organic
CUST_02907,Timothée Mendès,francois79@example.org,Sainte Élise,France,2022-02-23,Referral
CUST_02908,Dominique Guillaume,ledouxjulie@example.org,Saint Madeleine,France,2023-09-18,Organic
CUST_02909,Camille Loiseau,theresejacquot@example.net,Masse-sur-Aubry,France,2023-03-20,Email
CUST_02910,Élodie Benard,kroussel@example.net,Germain-la-Forêt,France,2022-07-22,Google Ads
CUST_02911,Nicole du Descamps,xribeiro@example.com,Morenoboeuf,France,2022-12-13,Email
CUST_02912,Stéphane Moulin,marquesgenevieve@example.com,Vaillant-sur-Mer,France,2022-08-18,Email
CUST_02913,Alain Torres du Joseph,penelopefoucher@example.org,Bazin,France,2024-02-08,Email
CUST_02914,Juliette Grondin,rcharrier@example.net,Leconte-sur-Gosselin,France,2024-06-21,Email
CUST_02915,Caroline Reynaud-Rodrigues,gregoiremaurice@example.com,Richardnec,France,2022-06-10,Referral
CUST_02916,Camille Lecomte de la Rousset,tanguyjosette@example.net,Saint Christine,France,2022-04-26,Facebook
CUST_02917,Vincent Gilbert,guillonjacqueline@example.com,Vallet-la-Forêt,France,2024-11-12,Email
CUST_02918,Thibault Laporte,isaac01@example.net,Guibert,France,2023-01-10,Facebook
CUST_02919,Valentine Schmitt du Dupré,bonninguillaume@example.org,Dijoux,France,2023-11-02,Email
CUST_02920,Renée Germain,lorrainealbert@example.org,Collin,France,2023-02-03,Referral
CUST_02921,Léon Fontaine-Besnard,leroyclaude@example.org,Lebon-les-Bains,France,2024-01-22,Google Ads
CUST_02922,Océane Guillou,henricamus@example.net,Adam-sur-Daniel,France,2023-05-24,Email
CUST_02923,Denise Marchal,iguerin@example.net,Tessier,France,2022-11-30,Facebook
CUST_02924,Audrey Joly,blindavid@example.org,Potier-sur-Dupré,France,2023-01-05,Email
CUST_02925,Andrée Garcia,cohenetienne@example.com,Arnaud,France,2022-09-25,Referral
CUST_02926,Michèle Huet-Delmas,augustedumas@example.net,Saint Théodore,France,2023-02-08,Referral
CUST_02927,Guillaume Gros,pruvostanouk@example.org,Saint Margaux,France,2022-06-01,Google Ads
CUST_02928,Hortense Ribeiro,nguyengeorges@example.net,Techer-la-Forêt,France,2023-08-27,Email
CUST_02929,Théophile Roche,remyjules@example.com,Adam-sur-Maréchal,France,2024-04-16,Organic
CUST_02930,Alexandrie Ledoux-Moreau,sleduc@example.org,Lefort,France,2022-03-19,Organic
CUST_02931,Jérôme Bousquet,danielhoareau@example.net,Deschamps,France,2024-09-19,Google Ads
CUST_02932,Margot Dupré,bbruneau@example.net,Pires,France,2023-10-28,Email
CUST_02933,Patricia Germain,rlacroix@example.org,Texier,France,2022-04-03,Google Ads
CUST_02934,Jeannine Fouquet,yledoux@example.com,Lebrun-les-Bains,France,2024-05-19,Google Ads
CUST_02935,Guillaume Le Goff,texiertheodore@example.com,Ruiz-sur-Benoit,France,2024-11-14,Referral
CUST_02936,William Buisson,aboulay@example.org,Bègue,France,2024-11-14,Referral
CUST_02937,Grégoire de la Hardy,gbouvier@example.com,Saint Louis,France,2022-04-03,Email
CUST_02938,Jacques Le Roux,shubert@example.com,Navarro-la-Forêt,France,2023-09-12,Google Ads
CUST_02939,René Leroux,hmerle@example.com,Monnier-sur-Aubry,France,2022-03-05,Google Ads
CUST_02940,Noël Rocher du Barre,hle-goff@example.com,Sainte Yves,France,2024-06-14,Organic
CUST_02941,Alain-Benjamin Leconte,lucetorres@example.com,Sainte Alfred-les-Bains,France,2022-12-01,Organic
CUST_02942,Camille-Michelle Rolland,neveuagathe@example.net,Saint Gilles,France,2024-06-11,Google Ads
CUST_02943,Zacharie Picard-Launay,fontaineaimee@example.org,Torres,France,2022-07-20,Organic
CUST_02944,Anne Peltier,vschneider@example.org,Launay,France,2024-03-16,Organic
CUST_02945,Stéphanie Simon-De Sousa,juliebernard@example.com,MeyerVille,France,2024-02-26,Referral
CUST_02946,Marcel Robin,adrienne86@example.org,Maréchal,France,2023-04-26,Email
CUST_02947,Étienne Marion,josephineriviere@example.com,Guérin-sur-Gomes,France,2022-03-04,Email
CUST_02948,Brigitte Guillou-Laine,leblancagathe@example.com,PascalVille,France,2024-07-29,Organic
CUST_02949,Zacharie-Raymond Lagarde,flevy@example.com,Peltier,France,2024-07-02,Email
CUST_02950,David Nicolas,aimejacques@example.net,Bourgeois,France,2022-04-30,Email
CUST_02951,Michelle-Aimée Blin,olivier43@example.com,Allard,France,2023-09-10,Referral
CUST_02952,Pierre-Eugène Guyon,honoreguillaume@example.com,Saint Louis,France,2022-03-26,Facebook
CUST_02953,Mathilde Guichard-Barre,alexandre50@example.org,Peltier,France,2024-10-20,Referral
CUST_02954,Thierry Petitjean,marcleleu@example.com,Brunel-la-Forêt,France,2022-05-04,Organic
CUST_02955,Xavier Schneider Le Sauvage,jerome20@example.org,Sainte CorinneVille,France,2024-05-13,Facebook
CUST_02956,Augustin Vallée,eriou@example.net,Cohen-sur-Ledoux,France,2024-12-04,Email
CUST_02957,Alain Delattre,gerardmargaret@example.net,Fischer,France,2024-05-22,Facebook
CUST_02958,Sébastien Charpentier-Hubert,duvaljosette@example.net,Besson-les-Bains,France,2023-11-12,Organic
CUST_02959,André-Daniel Maillot,gabrielle88@example.com,GilbertVille,France,2022-02-03,Organic
CUST_02960,Guillaume Grondin du Grondin,zleleu@example.org,François,France,2022-08-29,Referral
CUST_02961,Odette Guillou,guichardtristan@example.net,Diaz,France,2022-06-19,Google Ads
CUST_02962,Paul Gilles,riouclaire@example.org,Petitjean,France,2024-02-14,Facebook
CUST_02963,Anastasie Gilbert-Legros,honore07@example.com,Guillot,France,2024-01-24,Organic
CUST_02964,Paulette Laurent,brunetjacqueline@example.org,Ribeiro,France,2022-09-01,Referral
CUST_02965,Martin-Patrick Dijoux,victorchauvet@example.net,Menard-sur-Weiss,France,2023-04-26,Organic
CUST_02966,Valérie Durand,mauriceguichard@example.com,Sainte Cécile-les-Bains,France,2024-08-21,Referral
CUST_02967,Marianne Leblanc,dumontolivier@example.net,Petit-les-Bains,France,2024-11-23,Email
CUST_02968,Jérôme de la Bouvier,hugues77@example.org,Langlois-la-Forêt,France,2024-03-30,Organic
CUST_02969,René Ribeiro,bertinanastasie@example.com,Guyon-sur-Huet,France,2022-03-14,Organic
CUST_02970,Robert Bonnet du Dupré,isaacmeyer@example.com,Saint Lucas,France,2023-07-08,Referral
CUST_02971,Stéphane Letellier,nath95@example.org,Sainte Frédérique-les-Bains,France,2022-04-24,Google Ads
CUST_02972,Aimée-Lorraine Loiseau,ipotier@example.net,Andre,France,2022-05-25,Facebook
CUST_02973,Léon Le Parent,boutinsimone@example.org,Poirierdan,France,2024-07-18,Google Ads
CUST_02974,Amélie Chauvin,odumas@example.net,Peltier,France,2023-09-30,Google Ads
CUST_02975,Jérôme Ledoux,astridbazin@example.net,Raymond,France,2023-05-24,Facebook
CUST_02976,Bertrand Marion,elisabethcordier@example.org,Saint Alexandreboeuf,France,2022-03-17,Google Ads
CUST_02977,Bernard de Rodrigues,rouxfrancoise@example.org,Rousseau-les-Bains,France,2022-11-02,Email
CUST_02978,Lucie-Frédérique Blanc,faivrebernadette@example.com,Morin-sur-Poirier,France,2023-05-20,Organic
CUST_02979,Laure Hardy,emiliegaudin@example.net,Rey,France,2023-05-09,Google Ads
CUST_02980,Henri-André Guillou,thomas50@example.net,Tanguy-la-Forêt,France,2024-10-30,Organic
CUST_02981,Hélène Arnaud,mpelletier@example.org,Colas-les-Bains,France,2023-06-11,Referral
CUST_02982,Adélaïde Germain,margueritehoareau@example.net,Saint Valérie-les-Bains,France,2022-04-24,Facebook
CUST_02983,Manon de la Berthelot,marine55@example.com,Sainte OlivierVille,France,2023-09-05,Email
CUST_02984,Émile Fabre,agatheblanchet@example.net,Rousset,France,2024-02-29,Facebook
CUST_02985,Alphonse Bazin,jfournier@example.org,Rocher,France,2024-02-09,Organic
CUST_02986,Victoire Paul,zollivier@example.net,Marchand-sur-Mer,France,2022-01-15,Google Ads
CUST_02987,Zacharie Bodin,pauljacob@example.net,Chevalier,France,2022-08-26,Email
CUST_02988,Eugène Weber,marcthomas@example.net,Sainte Emmanuel,France,2024-05-09,Organic
CUST_02989,Corinne Le Bonneau,zgauthier@example.org,Saint Mathilde,France,2023-11-10,Email
CUST_02990,Laurence Meunier de Martins,camilleperrot@example.org,Bègue,France,2023-10-04,Organic
CUST_02991,Thomas-Éric Didier,rgilles@example.com,David-sur-Morin,France,2024-03-05,Google Ads
CUST_02992,Alice Picard-David,brigittemuller@example.net,Bonneau,France,2022-02-02,Email
CUST_02993,Roger-Gérard Benoit,josephine33@example.com,Saint Patrick-les-Bains,France,2023-11-04,Email
CUST_02994,Timothée Payet,inestecher@example.com,Moreau,France,2023-07-07,Google Ads
CUST_02995,Bertrand Le Gosselin,louis62@example.net,PierreVille,France,2023-08-05,Referral
CUST_02996,Stéphanie Briand,penelopebegue@example.com,Hervé-sur-Bruneau,France,2023-03-26,Google Ads
CUST_02997,Monique-Olivie Bouvier,fernandesisaac@example.org,Bodin,France,2024-04-01,Referral
CUST_02998,Philippe Léger,guymace@example.com,Saint Claireboeuf,France,2023-09-06,Referral
CUST_02999,Marcelle-Joséphine Boucher,allardstephane@example.org,Lesage-sur-Mer,France,2022-03-05,Organic
CUST_03000,Jules Arnaud,dianegaillard@example.org,Klein,France,2024-03-02,Email
CUST_03001,Nathalie Evrard du Antoine,mariannegros@example.org,Morvanboeuf,France,2023-01-26,Email
CUST_03002,Vincent Philippe de la Denis,beguealex@example.org,Sainte Alain,France,2022-04-07,Facebook
CUST_03003,Xavier du Bertrand,suzannedelannoy@example.com,Lemaire,France,2023-02-28,Facebook
CUST_03004,Édouard Petitjean,anouk06@example.com,BrunetVille,France,2022-03-21,Organic
CUST_03005,Maryse Renaud de la Gonzalez,hubertnicole@example.net,Legrand,France,2022-11-11,Email
CUST_03006,Susanne Texier,lorrainemaillard@example.com,Joseph-sur-Bertin,France,2024-01-22,Facebook
CUST_03007,Andrée Collet,hugues03@example.com,Saint ValérieBourg,France,2023-02-12,Facebook
CUST_03008,Christophe Le Vallée,margaret04@example.com,CostaVille,France,2023-02-13,Organic
CUST_03009,Élise Bouchet,valeriecharrier@example.com,Boucher,France,2023-06-17,Referral
CUST_03010,Claudine Maréchal-Schneider,nlemaitre@example.org,Meyer-les-Bains,France,2023-06-11,Email
CUST_03011,Laurent Valette,nath13@example.org,Clercboeuf,France,2022-10-27,Organic
CUST_03012,Nathalie de la Morel,emmanuellepoulain@example.com,Le Roux,France,2023-06-23,Organic
CUST_03013,Isaac Hoareau,toussaintmarthe@example.org,RiouVille,France,2022-07-05,Google Ads
CUST_03014,Lorraine Grondin-Louis,baronjerome@example.org,LacroixBourg,France,2024-11-20,Referral
CUST_03015,Gérard Merle,emmanuelle45@example.net,Becker,France,2024-12-07,Email
CUST_03016,Théophile Pineau,georges69@example.org,Garnier-les-Bains,France,2022-03-08,Facebook
CUST_03017,Sophie du Leclercq,denisrenard@example.com,Saint Christianenec,France,2024-11-13,Facebook
CUST_03018,David-Julien Moreno,gilles71@example.net,Diallo,France,2023-05-10,Email
CUST_03019,Alfred Dupré de Lucas,constance39@example.net,Alexandre,France,2023-04-25,Referral
CUST_03020,Marcel Dupré-Boyer,lorraine37@example.net,Bertrand,France,2024-06-22,Email
CUST_03021,Nath Dias,mjoseph@example.net,Saint Nath,France,2022-10-28,Facebook
CUST_03022,Paulette Martin,richard19@example.org,Sainte Camille-les-Bains,France,2022-09-15,Organic
CUST_03023,Pierre Maury,eledoux@example.net,Gaudin,France,2023-03-10,Organic
CUST_03024,Julien Gomez-Boulanger,mlemonnier@example.org,Guillou,France,2023-10-02,Organic
CUST_03025,Franck Marchal,rogergenevieve@example.com,Deschamps,France,2024-03-20,Email
CUST_03026,Alexandre Hamon,zantoine@example.org,Saint Corinne,France,2023-06-16,Facebook
CUST_03027,Xavier Fischer,celinalombard@example.com,Saint Margot-la-Forêt,France,2024-08-13,Organic
CUST_03028,Adèle Maillard,cgimenez@example.com,Lopes-les-Bains,France,2024-10-20,Organic
CUST_03029,Olivie Le Mary,aimee28@example.com,BourdonBourg,France,2022-04-21,Email
CUST_03030,Marc David,leon24@example.org,Saint Marcelle,France,2024-05-14,Organic
CUST_03031,Susanne De Sousa,raymonddominique@example.org,Sainte FranckBourg,France,2022-07-09,Facebook
CUST_03032,Isabelle Bourgeois-Martineau,huguespoulain@example.com,Joly,France,2022-04-22,Referral
CUST_03033,Michelle Léger,alphonsealexandre@example.net,Benardboeuf,France,2024-09-22,Facebook
CUST_03034,Aurore Roussel,capucinemerle@example.com,Delahayeboeuf,France,2022-09-28,Referral
CUST_03035,Hélène du Reynaud,chevalierelisabeth@example.net,Boyer,France,2022-09-10,Facebook
CUST_03036,Robert Laporte,renaultelisabeth@example.net,Vasseur,France,2023-10-22,Email
CUST_03037,Léon du Millet,nguyenthibaut@example.org,Leduc,France,2024-04-30,Email
CUST_03038,Stéphanie Carre,annegarcia@example.com,Leclercq,France,2023-04-26,Organic
CUST_03039,Jules Robert-Dufour,xpruvost@example.com,Royer,France,2024-05-09,Organic
CUST_03040,Thierry Girard-Pasquier,michelle62@example.org,Robert,France,2024-10-17,Google Ads
CUST_03041,Adèle Roy de Durand,ereynaud@example.net,Arnaud-sur-Rivière,France,2022-09-01,Referral
CUST_03042,Guillaume Ledoux,gremy@example.net,Dufour-les-Bains,France,2022-05-10,Referral
CUST_03043,Nathalie Delmas,sabine27@example.com,Sainte Gabriellenec,France,2022-09-13,Facebook
CUST_03044,Georges Dupuis,picardfrancoise@example.net,Saint Anne-sur-Mer,France,2023-09-09,Email
CUST_03045,Nathalie Marin,thomas32@example.net,Saint Thomas,France,2024-08-10,Facebook
CUST_03046,Benoît Caron-Royer,jacquesweiss@example.com,Lucas,France,2023-06-15,Organic
CUST_03047,Pauline Pineau,bertrandmathilde@example.org,Gauthiernec,France,2023-05-04,Referral
CUST_03048,Gérard Bodin,moreauceline@example.net,Regnier,France,2024-08-12,Referral
CUST_03049,Margaret Lamy,manongros@example.com,Boulay-les-Bains,France,2022-02-04,Referral
CUST_03050,Bertrand Lemaire,sophierichard@example.org,Beckerboeuf,France,2024-02-20,Organic
CUST_03051,Thibault Mahe,rogerboulay@example.org,Pottier-la-Forêt,France,2023-05-30,Facebook
CUST_03052,Éric du Georges,gabriellebuisson@example.com,Marty,France,2022-07-25,Google Ads
CUST_03053,Thomas Le Vidal,alphonseclement@example.net,Bergerboeuf,France,2023-08-06,Referral
CUST_03054,Nicolas Bourgeois,sabine14@example.net,Boulanger,France,2023-03-11,Email
CUST_03055,Geneviève Dupuy-Seguin,maurice32@example.net,Hebert,France,2022-11-06,Organic
CUST_03056,Olivie Mercier-Ramos,astridbonnin@example.org,Arnaud-les-Bains,France,2024-08-28,Organic
CUST_03057,Sylvie Charpentier,nicolemoreau@example.com,Saint JacquesBourg,France,2022-03-07,Facebook
CUST_03058,Thierry Vasseur de la Dias,suzannerossi@example.org,HenryBourg,France,2024-05-12,Referral
CUST_03059,Benjamin Dumont,hschneider@example.com,Sainte Emmanuelle,France,2024-03-06,Email
CUST_03060,Alex Laroche,guillonmichele@example.com,Masson,France,2023-03-15,Email
CUST_03061,Martin-Auguste Allain,fernandezjosephine@example.org,GilbertVille,France,2023-08-23,Organic
CUST_03062,Margot Le Dufour,giraudemmanuelle@example.net,Chartier-la-Forêt,France,2023-03-05,Facebook
CUST_03063,Patrick Clerc,heleneroussel@example.net,MathieuBourg,France,2023-09-24,Facebook
CUST_03064,Victoire Philippe,hamelsophie@example.com,Lucasboeuf,France,2023-05-14,Organic
CUST_03065,Luce Munoz-Coste,schneideradelaide@example.org,Sainte Simoneboeuf,France,2023-06-19,Organic
CUST_03066,Alix-Nicole Besnard,renetecher@example.org,Bousquetnec,France,2024-11-19,Google Ads
CUST_03067,Camille Bourgeois,kfernandes@example.com,Hoareau,France,2024-08-25,Organic
CUST_03068,Nicole Fischer-Delannoy,zmoreno@example.com,Richard,France,2022-08-04,Referral
CUST_03069,Josette Blin,loiseauphilippe@example.com,Bèguenec,France,2023-02-15,Email
CUST_03070,Anouk Dias,auroreseguin@example.com,Pauldan,France,2022-04-11,Referral
CUST_03071,Anouk de la Courtois,lopezmadeleine@example.net,Gosselin,France,2023-04-25,Referral
CUST_03072,Lucas Chauvet-Garnier,alice54@example.org,Deschamps,France,2023-02-07,Email
CUST_03073,Alix de Guillon,rguibert@example.com,RousseauVille,France,2023-03-12,Referral
CUST_03074,Geneviève Bourdon,lorraine32@example.net,Caron,France,2023-02-13,Organic
CUST_03075,David Paris,igautier@example.com,Mace-sur-Gosselin,France,2022-04-04,Organic
CUST_03076,Isabelle Jourdan-Maréchal,charlotte22@example.net,Dumont,France,2022-10-15,Email
CUST_03077,Michel Diallo,ruiznath@example.net,Blondel,France,2023-05-28,Google Ads
CUST_03078,Georges Renard,mnguyen@example.com,Dos Santos-sur-Chauvet,France,2022-07-25,Google Ads
CUST_03079,Lucas Bernard,ngodard@example.com,Saint Émile-les-Bains,France,2023-11-18,Google Ads
CUST_03080,Catherine de la Blondel,elodie51@example.net,Charpentier-sur-Mer,France,2022-09-08,Email
CUST_03081,Dorothée Pages,celina03@example.org,Sainte InèsVille,France,2024-10-17,Email
CUST_03082,Luce Pichon,agnesseguin@example.net,Dumont,France,2024-03-01,Facebook
CUST_03083,Luc du Masse,raymond33@example.net,Da SilvaVille,France,2022-12-12,Facebook
CUST_03084,Maryse du Chevalier,louismathilde@example.com,Michaudnec,France,2023-12-31,Facebook
CUST_03085,Guy Leleu,dos-santosjuliette@example.com,Adamnec,France,2022-09-09,Email
CUST_03086,Joséphine Petit,sophiede-oliveira@example.com,Sainte Jeanneboeuf,France,2024-02-18,Referral
CUST_03087,Marc Tanguy-Nicolas,dmonnier@example.com,Albert,France,2024-08-11,Facebook
CUST_03088,André Hervé-Lombard,catherine52@example.com,FaivreBourg,France,2023-02-03,Organic
CUST_03089,Benjamin Salmon,salmonnathalie@example.net,Boutin-sur-Berthelot,France,2022-09-30,Referral
CUST_03090,Josette Alexandre-Schneider,scourtois@example.net,Neveu-sur-Maury,France,2024-08-28,Organic
CUST_03091,Charlotte Bourdon,adelelegendre@example.net,Rémynec,France,2024-07-07,Organic
CUST_03092,Roland Riou,jeanalexandre@example.org,Gauthier,France,2023-12-15,Organic
CUST_03093,Henri Barbe,gblanchet@example.com,Marin-sur-Delannoy,France,2022-07-16,Organic
CUST_03094,Henri Toussaint-Gomez,corinneauger@example.org,Sainte Suzanne,France,2023-09-27,Facebook
CUST_03095,Laurent-Michel Guérin,michaudcatherine@example.com,Moreaudan,France,2023-12-30,Google Ads
CUST_03096,Danielle Perrier,caroline02@example.net,Gauthier-sur-Morvan,France,2024-07-18,Google Ads
CUST_03097,Zacharie Le Barbe,valeriejacob@example.net,AubryBourg,France,2022-01-30,Email
CUST_03098,Antoinette Robert,theophile06@example.org,LeconteVille,France,2024-02-20,Email
CUST_03099,Théophile Poirier,jeanguyon@example.com,Rossi-sur-Richard,France,2023-06-14,Referral
CUST_03100,Gilles Normand,rollandcorinne@example.org,Françoisboeuf,France,2023-12-22,Email
CUST_03101,Gilbert de la Pelletier,marguerite51@example.com,Grenier,France,2022-02-07,Facebook
CUST_03102,Jean Ledoux,reneebaron@example.net,Bazin,France,2023-04-08,Email
CUST_03103,Joséphine-Stéphanie Vasseur,joseph96@example.com,Marchal-sur-Georges,France,2022-10-27,Email
CUST_03104,Victoire Thibault,colettepruvost@example.com,Blanc-sur-Lamy,France,2022-03-14,Google Ads
CUST_03105,Renée-Julie Besson,victor14@example.com,Gay-la-Forêt,France,2024-12-29,Facebook
CUST_03106,Thibaut Ferrand,payetalex@example.net,Jacquot,France,2023-11-21,Email
CUST_03107,Roger Olivier,qlecomte@example.org,Bousquet-la-Forêt,France,2024-09-03,Referral
CUST_03108,Lucy Le Maillot,langloisoceane@example.com,Reynaudboeuf,France,2024-05-27,Referral
